AVERAGE_SPEED_DIFF,AVERAGE_FREE_F1_SPEED,AVERAGE_TIME_DIFF,AVERAGE_FREE_F1_TIME,LUMINOSITY,AVERAGE_TEMPERATURE,AVERAGE_ATMOSP_PRESSURE,AVERAGE_HUMIDITY,AVERAGE_WIND_SPEED,AVERAGE_CLOUDINESS,HOUR,DAY,MONTH,YEAR,IDENTIFIER
0,39.6,0.0,89.1,0,15.0,1020.0,39.0,4.0,0.0,4,2,10,2018,4_2_10_2018
0,39.6,0.0,89.1,0,15.0,1020.0,39.0,4.0,0.0,4,2,10,2018,4_2_10_2018
0,42.3,0.0,74.6,0,13.0,1024.0,100.0,5.0,3.0,4,2,12,2018,4_2_12_2018
0,42.3,0.0,74.6,0,13.0,1024.0,100.0,5.0,3.0,4,2,12,2018,4_2_12_2018
0,46.9,0.0,82.2,0,7.0,1012.0,75.0,5.0,1.0,4,2,2,2019,4_2_2_2019
0,46.9,0.0,82.2,0,7.0,1012.0,75.0,5.0,1.0,4,2,2,2019,4_2_2_2019
0,41.3,0.0,90.0,0,11.0,1028.0,100.0,1.0,3.0,4,2,3,2019,4_2_3_2019
0,41.3,0.0,90.0,0,11.0,1028.0,100.0,1.0,3.0,4,2,3,2019,4_2_3_2019
0,43.9,0.7,68.6,0,10.0,1016.0,93.0,1.0,0.0,4,2,4,2019,4_2_4_2019
0,43.9,0.7,68.6,0,10.0,1016.0,93.0,1.0,0.0,4,2,4,2019,4_2_4_2019
0,42.6,0.0,89.2,0,17.0,1013.0,93.0,1.0,0.0,4,2,8,2018,4_2_8_2018
0,42.6,0.0,89.2,0,17.0,1013.0,93.0,1.0,0.0,4,2,8,2018,4_2_8_2018
0,48.2,0.0,82.9,0,19.0,1011.0,73.0,1.0,0.0,4,2,9,2018,4_2_9_2018
0,48.2,0.0,82.9,0,19.0,1011.0,73.0,1.0,0.0,4,2,9,2018,4_2_9_2018
1,45.7,2.3,84.3,0,11.0,997.0,93.0,3.0,2.0,4,30,10,2018,4_30_10_2018
1,45.7,2.3,84.3,0,11.0,997.0,93.0,3.0,0.0,4,30,10,2018,4_30_10_2018
0,41.8,0.0,84.3,0,6.0,1017.0,100.0,1.0,1.0,4,30,1,2019,4_30_1_2019
0,41.8,0.0,84.3,0,6.0,1017.0,100.0,1.0,2.0,4,30,1,2019,4_30_1_2019
0,47.3,0.0,71.1,0,7.0,1018.0,87.0,1.0,0.0,4,30,3,2019,4_30_3_2019
0,47.3,0.0,71.1,0,7.0,1018.0,87.0,1.0,0.0,4,30,3,2019,4_30_3_2019
0,43.8,0.0,84.5,0,19.0,1019.0,82.0,2.0,3.0,4,30,7,2018,4_30_7_2018
0,43.8,0.0,84.5,0,19.0,1019.0,82.0,2.0,3.0,4,30,7,2018,4_30_7_2018
0,44.0,1.3,85.5,0,12.0,1019.0,93.0,0.0,0.0,4,30,8,2018,4_30_8_2018
0,44.0,1.3,85.5,0,12.0,1019.0,93.0,0.0,0.0,4,30,8,2018,4_30_8_2018
0,42.4,0.0,83.4,0,16.0,1018.0,93.0,2.0,3.0,4,30,9,2019,4_30_9_2019
0,42.4,0.0,83.4,0,16.0,1018.0,93.0,2.0,3.0,4,30,9,2019,4_30_9_2019
0,46.1,0.8,87.9,0,8.0,1005.0,100.0,1.0,0.0,4,31,10,2018,4_31_10_2018
0,46.1,0.8,87.9,0,8.0,1005.0,100.0,1.0,1.0,4,31,10,2018,4_31_10_2018
0,41.5,0.0,75.6,0,10.0,1012.0,76.0,1.0,0.0,4,31,3,2019,4_31_3_2019
0,41.5,0.0,75.6,0,10.0,1012.0,76.0,1.0,0.0,4,31,3,2019,4_31_3_2019
0,45.8,9.8,87.0,0,14.0,1016.0,93.0,0.0,0.0,4,31,8,2018,4_31_8_2018
0,45.8,9.8,87.0,0,14.0,1016.0,93.0,0.0,0.0,4,31,8,2018,4_31_8_2018
1,46.1,1.1,91.3,0,15.0,1021.0,50.0,4.0,0.0,4,3,10,2018,4_3_10_2018
1,46.1,1.1,91.3,0,15.0,1021.0,50.0,4.0,0.0,4,3,10,2018,4_3_10_2018
0,39.1,0.0,86.8,0,0.0,1027.0,93.0,0.0,0.0,4,3,2,2019,4_3_2_2019
0,39.1,0.0,86.8,0,0.0,1027.0,93.0,0.0,0.0,4,3,2,2019,4_3_2_2019
0,38.9,3.0,91.1,0,11.0,1024.0,93.0,3.0,3.0,4,3,3,2019,4_3_3_2019
0,38.9,3.0,91.1,0,11.0,1024.0,93.0,3.0,2.0,4,3,3,2019,4_3_3_2019
0,40.2,0.0,67.9,0,16.0,1018.0,93.0,1.0,3.0,4,3,6,2019,4_3_6_2019
0,40.2,0.0,67.9,0,16.0,1018.0,93.0,1.0,3.0,4,3,6,2019,4_3_6_2019
0,47.3,0.0,77.6,0,16.0,1012.0,100.0,5.0,3.0,4,3,7,2019,4_3_7_2019
0,47.3,0.0,77.6,0,16.0,1012.0,100.0,5.0,3.0,4,3,7,2019,4_3_7_2019
0,45.8,0.0,87.0,0,17.0,1010.0,100.0,2.0,0.0,4,3,9,2018,4_3_9_2018
0,45.8,0.0,87.0,0,17.0,1010.0,100.0,2.0,1.0,4,3,9,2018,4_3_9_2018
0,44.7,1.3,80.6,0,12.0,1018.0,54.0,1.0,0.0,4,4,10,2018,4_4_10_2018
0,44.7,1.3,80.6,0,12.0,1018.0,54.0,1.0,0.0,4,4,10,2018,4_4_10_2018
0,40.6,1.7,81.4,0,12.0,1016.0,93.0,3.0,3.0,4,4,11,2018,4_4_11_2018
0,40.6,1.7,81.4,0,12.0,1016.0,93.0,3.0,3.0,4,4,11,2018,4_4_11_2018
0,46.3,0.0,82.7,0,1.0,1031.0,86.0,0.0,0.0,4,4,2,2019,4_4_2_2019
0,46.3,0.0,82.7,0,1.0,1031.0,86.0,0.0,0.0,4,4,2,2019,4_4_2_2019
1,37.7,9.1,65.7,0,16.0,1013.0,82.0,2.0,2.0,4,4,6,2019,4_4_6_2019
1,37.7,9.1,65.7,0,16.0,1013.0,82.0,2.0,3.0,4,4,6,2019,4_4_6_2019
0,44.8,0.0,84.7,0,16.0,1012.0,93.0,0.0,0.0,4,4,9,2018,4_4_9_2018
0,44.8,0.0,84.7,0,16.0,1012.0,93.0,0.0,1.0,4,4,9,2018,4_4_9_2018
0,44.0,1.8,85.5,0,9.0,1016.0,87.0,0.0,0.0,4,5,10,2018,4_5_10_2018
0,44.0,1.8,85.5,0,9.0,1016.0,87.0,0.0,0.0,4,5,10,2018,4_5_10_2018
0,42.3,1.7,84.3,0,11.0,1001.0,93.0,4.0,3.0,4,5,11,2018,4_5_11_2018
0,42.3,1.7,84.3,0,11.0,1001.0,93.0,4.0,3.0,4,5,11,2018,4_5_11_2018
1,43.2,5.0,72.3,0,9.0,1023.0,93.0,4.0,0.0,4,5,12,2018,4_5_12_2018
1,43.2,5.0,72.3,0,9.0,1023.0,93.0,4.0,3.0,4,5,12,2018,4_5_12_2018
1,46.2,1.2,81.4,0,4.0,1029.0,93.0,1.0,0.0,4,5,2,2019,4_5_2_2019
1,46.2,1.2,81.4,0,4.0,1029.0,93.0,1.0,0.0,4,5,2,2019,4_5_2_2019
1,41.6,1.5,88.1,0,5.0,1027.0,100.0,0.0,1.0,4,6,2,2019,4_6_2_2019
1,41.6,1.5,88.1,0,5.0,1027.0,100.0,0.0,0.0,4,6,2,2019,4_6_2_2019
1,48.8,1.3,63.8,0,10.0,1014.0,82.0,4.0,2.0,4,6,6,2019,4_6_6_2019
1,48.8,1.3,63.8,0,10.0,1014.0,82.0,4.0,2.0,4,6,6,2019,4_6_6_2019
1,45.8,5.4,87.0,0,11.0,1020.0,66.0,2.0,0.0,4,7,10,2018,4_7_10_2018
1,45.8,5.4,87.0,0,11.0,1020.0,66.0,2.0,0.0,4,7,10,2018,4_7_10_2018
2,48.5,2.7,85.4,0,13.0,1008.0,82.0,2.0,1.0,4,7,11,2018,4_7_11_2018
2,48.5,2.7,85.4,0,13.0,1008.0,82.0,2.0,3.0,4,7,11,2018,4_7_11_2018
0,38.0,6.6,76.2,0,12.0,1030.0,93.0,1.0,3.0,4,7,12,2018,4_7_12_2018
0,38.0,6.6,76.2,0,12.0,1030.0,93.0,1.0,3.0,4,7,12,2018,4_7_12_2018
0,39.2,0.0,90.9,0,8.0,1026.0,93.0,2.0,0.0,4,7,2,2019,4_7_2_2019
0,39.2,0.0,90.9,0,8.0,1026.0,93.0,2.0,4.0,4,7,2,2019,4_7_2_2019
0,47.0,0.0,70.8,0,14.0,1017.0,87.0,5.0,2.0,4,7,5,2019,4_7_5_2019
0,47.0,0.0,70.8,0,14.0,1017.0,87.0,5.0,4.0,4,7,5,2019,4_7_5_2019
0,43.0,0.0,71.3,0,10.0,1014.0,82.0,2.0,2.0,4,7,6,2019,4_7_6_2019
0,43.0,0.0,71.3,0,10.0,1014.0,82.0,2.0,2.0,4,7,6,2019,4_7_6_2019
2,36.2,21.5,83.8,0,15.0,1016.0,100.0,1.0,2.0,4,7,7,2019,4_7_7_2019
2,36.2,21.5,83.8,0,15.0,1016.0,100.0,1.0,3.0,4,7,7,2019,4_7_7_2019
1,40.9,27.5,87.3,0,17.0,1013.0,93.0,2.0,0.0,4,7,9,2018,4_7_9_2018
1,40.9,27.5,87.3,0,17.0,1013.0,93.0,2.0,3.0,4,7,9,2018,4_7_9_2018
0,44.5,0.0,85.0,0,10.0,1016.0,54.0,3.0,0.0,4,8,10,2018,4_8_10_2018
0,44.5,0.0,85.0,0,10.0,1016.0,54.0,3.0,0.0,4,8,10,2018,4_8_10_2018
0,37.0,0.0,92.0,0,17.0,1013.0,100.0,2.0,3.0,4,8,7,2019,4_8_7_2019
0,37.0,0.0,92.0,0,17.0,1013.0,100.0,2.0,3.0,4,8,7,2019,4_8_7_2019
0,44.3,4.5,87.8,0,15.0,1015.0,100.0,0.0,0.0,4,8,8,2018,4_8_8_2018
0,44.3,4.5,87.8,0,15.0,1015.0,100.0,0.0,0.0,4,8,8,2018,4_8_8_2018
0,44.0,0.0,85.5,0,11.0,1011.0,76.0,3.0,0.0,4,9,10,2018,4_9_10_2018
0,44.0,0.0,85.5,0,11.0,1011.0,76.0,3.0,0.0,4,9,10,2018,4_9_10_2018
0,45.1,0.0,82.5,0,11.0,1019.0,100.0,3.0,3.0,4,9,11,2018,4_9_11_2018
0,45.1,0.0,82.5,0,11.0,1019.0,100.0,3.0,3.0,4,9,11,2018,4_9_11_2018
0,41.6,0.0,77.3,0,8.0,1032.0,100.0,0.0,0.0,4,9,12,2018,4_9_12_2018
0,41.6,0.0,77.3,0,8.0,1032.0,100.0,0.0,0.0,4,9,12,2018,4_9_12_2018
0,44.2,0.0,85.8,0,11.0,1022.0,100.0,5.0,3.0,4,9,2,2019,4_9_2_2019
0,44.2,0.0,85.8,0,11.0,1022.0,100.0,5.0,3.0,4,9,2,2019,4_9_2_2019
0,43.0,0.0,81.8,0,15.0,1018.0,93.0,3.0,0.0,4,9,8,2018,4_9_8_2018
0,43.0,0.0,81.8,0,15.0,1018.0,93.0,3.0,0.0,4,9,8,2018,4_9_8_2018
0,43.0,0.0,82.0,0,13.0,1017.0,100.0,3.0,2.0,4,9,9,2019,4_9_9_2019
0,43.0,0.0,82.0,0,13.0,1017.0,100.0,3.0,3.0,4,9,9,2019,4_9_9_2019
0,44.9,0.0,84.6,0,10.0,1004.0,71.0,1.0,0.0,5,10,10,2018,5_10_10_2018
0,44.9,0.0,84.6,0,10.0,1004.0,71.0,1.0,0.0,5,10,10,2018,5_10_10_2018
0,41.3,0.0,90.0,0,13.0,1019.0,100.0,7.0,3.0,5,10,2,2019,5_10_2_2019
0,41.3,0.0,90.0,0,13.0,1019.0,100.0,7.0,3.0,5,10,2,2019,5_10_2_2019
0,42.8,0.0,92.5,0,12.0,1021.0,93.0,2.0,0.0,5,10,8,2018,5_10_8_2018
0,42.8,0.0,92.5,0,12.0,1021.0,93.0,2.0,0.0,5,10,8,2018,5_10_8_2018
0,42.1,0.0,76.0,0,8.0,1021.0,66.0,1.0,0.0,5,11,12,2018,5_11_12_2018
0,42.1,0.0,76.0,0,8.0,1021.0,66.0,1.0,0.0,5,11,12,2018,5_11_12_2018
1,41.3,3.3,84.3,0,4.0,1028.0,93.0,0.0,0.0,5,11,2,2019,5_11_2_2019
1,41.3,3.3,84.3,0,4.0,1028.0,93.0,0.0,0.0,5,11,2,2019,5_11_2_2019
1,41.7,2.6,72.3,0,8.0,1021.0,100.0,0.0,0.0,5,11,4,2019,5_11_4_2019
1,41.7,2.6,72.3,0,8.0,1021.0,100.0,0.0,2.0,5,11,4,2019,5_11_4_2019
0,38.1,1.4,63.1,0,12.0,1022.0,100.0,2.0,3.0,5,11,5,2019,5_11_5_2019
0,38.1,1.4,63.1,0,12.0,1022.0,100.0,2.0,2.0,5,11,5,2019,5_11_5_2019
0,48.5,0.0,82.7,0,11.0,1020.0,100.0,0.0,0.0,5,11,8,2018,5_11_8_2018
0,48.5,0.0,82.7,0,11.0,1020.0,100.0,0.0,0.0,5,11,8,2018,5_11_8_2018
1,47.8,8.9,82.1,0,14.0,1020.0,100.0,3.0,3.0,5,11,8,2019,5_11_8_2019
1,47.8,8.9,82.1,0,14.0,1020.0,100.0,3.0,2.0,5,11,8,2019,5_11_8_2019
0,45.9,0.0,83.7,0,16.0,1020.0,88.0,2.0,0.0,5,11,9,2018,5_11_9_2018
0,45.9,0.0,83.7,0,16.0,1020.0,88.0,2.0,0.0,5,11,9,2018,5_11_9_2018
0,42.1,5.5,88.7,0,17.0,1015.0,77.0,7.0,0.0,5,12,10,2018,5_12_10_2018
0,42.1,5.5,88.7,0,17.0,1015.0,77.0,7.0,1.0,5,12,10,2018,5_12_10_2018
0,42.5,0.0,73.9,0,11.0,1023.0,93.0,2.0,3.0,5,12,12,2018,5_12_12_2018
0,42.5,0.0,73.9,0,11.0,1023.0,93.0,2.0,3.0,5,12,12,2018,5_12_12_2018
0,41.1,0.0,89.6,0,5.0,1030.0,81.0,2.0,0.0,5,12,2,2019,5_12_2_2019
0,41.1,0.0,89.6,0,5.0,1030.0,81.0,2.0,0.0,5,12,2,2019,5_12_2_2019
0,44.7,0.0,85.7,0,18.0,1014.0,64.0,6.0,0.0,5,13,10,2018,5_13_10_2018
0,44.7,0.0,85.7,0,18.0,1014.0,64.0,6.0,0.0,5,13,10,2018,5_13_10_2018
0,41.4,0.0,89.1,0,6.0,1028.0,66.0,5.0,0.0,5,13,2,2019,5_13_2_2019
0,41.4,0.0,89.1,0,6.0,1028.0,66.0,5.0,0.0,5,13,2,2019,5_13_2_2019
0,42.0,0.0,73.6,0,10.0,1019.0,93.0,2.0,0.0,5,13,4,2019,5_13_4_2019
0,42.0,0.0,73.6,0,10.0,1019.0,93.0,2.0,0.0,5,13,4,2019,5_13_4_2019
0,41.7,0.0,87.8,0,15.0,1017.0,93.0,2.0,0.0,5,13,8,2018,5_13_8_2018
0,41.7,0.0,87.8,0,15.0,1017.0,93.0,2.0,0.0,5,13,8,2018,5_13_8_2018
0,43.8,0.0,87.1,0,9.0,1020.0,76.0,5.0,0.0,5,14,11,2018,5_14_11_2018
0,43.8,0.0,87.1,0,9.0,1020.0,76.0,5.0,0.0,5,14,11,2018,5_14_11_2018
0,34.8,29.7,84.3,0,8.0,1025.0,66.0,5.0,0.0,5,14,2,2019,5_14_2_2019
0,34.8,29.7,84.3,0,8.0,1025.0,66.0,5.0,0.0,5,14,2,2019,5_14_2_2019
1,35.1,51.2,87.3,0,18.0,1015.0,93.0,1.0,3.0,5,14,7,2019,5_14_7_2019
1,35.1,51.2,87.3,0,18.0,1015.0,93.0,1.0,3.0,5,14,7,2019,5_14_7_2019
0,42.0,0.0,74.1,0,13.0,1013.0,72.0,5.0,0.0,5,15,11,2018,5_15_11_2018
0,42.0,0.0,74.1,0,13.0,1013.0,72.0,5.0,0.0,5,15,11,2018,5_15_11_2018
0,35.8,3.1,90.7,0,8.0,1022.0,58.0,3.0,0.0,5,15,2,2019,5_15_2_2019
0,35.8,3.1,90.7,0,8.0,1022.0,58.0,3.0,0.0,5,15,2,2019,5_15_2_2019
0,41.8,0.0,73.3,0,14.0,1010.0,93.0,6.0,3.0,5,15,4,2019,5_15_4_2019
0,41.8,0.0,73.3,0,14.0,1010.0,93.0,6.0,3.0,5,15,4,2019,5_15_4_2019
2,45.6,6.9,71.9,0,11.0,1020.0,100.0,0.0,2.0,5,15,6,2019,5_15_6_2019
2,45.6,6.9,71.9,0,11.0,1020.0,100.0,0.0,2.0,5,15,6,2019,5_15_6_2019
0,48.2,0.0,88.2,0,15.0,1015.0,93.0,1.0,0.0,5,15,8,2018,5_15_8_2018
0,48.2,0.0,88.2,0,15.0,1015.0,93.0,1.0,0.0,5,15,8,2018,5_15_8_2018
2,41.0,7.3,85.0,0,6.0,1023.0,100.0,3.0,0.0,5,16,2,2019,5_16_2_2019
2,41.0,7.3,85.0,0,6.0,1023.0,100.0,3.0,0.0,5,16,2,2019,5_16_2_2019
0,37.4,0.0,93.0,0,8.0,1020.0,81.0,3.0,0.0,5,17,2,2019,5_17_2_2019
0,37.4,0.0,93.0,0,8.0,1020.0,81.0,3.0,0.0,5,17,2,2019,5_17_2_2019
0,44.9,0.0,84.6,0,15.0,1017.0,87.0,3.0,0.0,5,17,8,2018,5_17_8_2018
0,44.9,0.0,84.6,0,15.0,1017.0,87.0,3.0,0.0,5,17,8,2018,5_17_8_2018
0,44.6,1.6,91.2,0,13.0,1011.0,100.0,2.0,0.0,5,18,10,2018,5_18_10_2018
0,44.6,1.6,91.2,0,13.0,1011.0,100.0,2.0,1.0,5,18,10,2018,5_18_10_2018
0,37.8,3.8,73.8,0,17.0,1001.0,63.0,3.0,0.0,5,18,11,2018,5_18_11_2018
0,37.8,3.8,73.8,0,17.0,1001.0,63.0,3.0,0.0,5,18,11,2018,5_18_11_2018
0,42.1,0.0,75.1,0,2.0,1022.0,93.0,0.0,0.0,5,18,1,2019,5_18_1_2019
0,42.1,0.0,75.1,0,2.0,1022.0,93.0,0.0,2.0,5,18,1,2019,5_18_1_2019
1,46.0,2.5,71.4,0,10.0,1010.0,100.0,3.0,3.0,5,18,4,2019,5_18_4_2019
1,46.0,2.5,71.4,0,10.0,1010.0,100.0,3.0,0.0,5,18,4,2019,5_18_4_2019
0,49.2,0.0,82.4,0,24.0,1016.0,47.0,6.0,0.0,5,18,8,2018,5_18_8_2018
0,49.2,0.0,82.4,0,24.0,1016.0,47.0,6.0,0.0,5,18,8,2018,5_18_8_2018
1,48.6,18.7,80.7,0,18.0,1014.0,100.0,3.0,3.0,5,18,8,2019,5_18_8_2019
1,48.6,18.7,80.7,0,18.0,1014.0,100.0,3.0,3.0,5,18,8,2019,5_18_8_2019
1,43.8,21.4,80.9,0,16.0,1016.0,100.0,1.0,3.0,5,18,9,2018,5_18_9_2018
1,43.8,21.4,80.9,0,16.0,1016.0,100.0,1.0,3.0,5,18,9,2018,5_18_9_2018
0,38.3,1.4,75.0,0,10.0,985.0,100.0,0.0,3.0,5,19,11,2018,5_19_11_2018
0,38.3,1.4,75.0,0,10.0,985.0,100.0,0.0,3.0,5,19,11,2018,5_19_11_2018
0,41.6,0.0,87.1,0,3.0,1021.0,100.0,0.0,0.0,5,19,2,2019,5_19_2_2019
0,41.6,0.0,87.1,0,3.0,1021.0,100.0,0.0,0.0,5,19,2,2019,5_19_2_2019
0,39.0,0.0,70.6,0,11.0,1013.0,93.0,2.0,0.0,5,19,4,2019,5_19_4_2019
0,39.0,0.0,70.6,0,11.0,1013.0,93.0,2.0,0.0,5,19,4,2019,5_19_4_2019
0,42.4,0.0,86.1,0,21.0,1016.0,28.0,3.0,0.0,5,19,8,2018,5_19_8_2018
0,42.4,0.0,86.1,0,21.0,1016.0,28.0,3.0,0.0,5,19,8,2018,5_19_8_2018
0,42.4,1.5,86.6,0,13.0,1020.0,100.0,1.0,1.0,5,19,9,2018,5_19_9_2018
0,42.4,1.5,86.6,0,13.0,1020.0,100.0,1.0,0.0,5,19,9,2018,5_19_9_2018
0,43.3,0.7,78.4,0,15.0,1017.0,100.0,0.0,3.0,5,19,9,2019,5_19_9_2019
0,43.3,0.7,78.4,0,15.0,1017.0,100.0,0.0,4.0,5,19,9,2019,5_19_9_2019
0,34.4,0.0,92.2,0,6.0,1014.0,100.0,2.0,2.0,5,1,11,2018,5_1_11_2018
0,34.4,0.0,92.2,0,6.0,1014.0,100.0,2.0,1.0,5,1,11,2018,5_1_11_2018
0,41.9,0.0,76.0,0,8.0,1024.0,93.0,4.0,2.0,5,1,12,2018,5_1_12_2018
0,41.9,0.0,76.0,0,8.0,1024.0,93.0,4.0,2.0,5,1,12,2018,5_1_12_2018
1,51.7,2.1,77.1,0,12.0,994.0,66.0,7.0,3.0,5,1,2,2019,5_1_2_2019
1,51.7,2.1,77.1,0,12.0,994.0,66.0,7.0,3.0,5,1,2,2019,5_1_2_2019
0,41.8,0.0,74.8,0,12.0,1011.0,82.0,1.0,0.0,5,1,4,2019,5_1_4_2019
0,41.8,0.0,74.8,0,12.0,1011.0,82.0,1.0,0.0,5,1,4,2019,5_1_4_2019
0,43.1,0.0,88.3,0,13.0,1016.0,93.0,0.0,0.0,5,1,8,2018,5_1_8_2018
0,43.1,0.0,88.3,0,13.0,1016.0,93.0,0.0,0.0,5,1,8,2018,5_1_8_2018
0,46.4,0.0,79.9,0,17.0,1014.0,72.0,0.0,0.0,5,1,9,2018,5_1_9_2018
0,46.4,0.0,79.9,0,17.0,1014.0,72.0,0.0,0.0,5,1,9,2018,5_1_9_2018
1,46.5,1.1,84.1,0,17.0,1016.0,49.0,4.0,0.0,5,20,10,2018,5_20_10_2018
1,46.5,1.1,84.1,0,17.0,1016.0,49.0,4.0,0.0,5,20,10,2018,5_20_10_2018
0,42.1,0.0,75.4,0,13.0,1000.0,82.0,1.0,3.0,5,20,11,2018,5_20_11_2018
0,42.1,0.0,75.4,0,13.0,1000.0,82.0,1.0,2.0,5,20,11,2018,5_20_11_2018
0,41.5,0.0,88.4,0,3.0,1021.0,87.0,4.0,0.0,5,20,2,2019,5_20_2_2019
0,41.5,0.0,88.4,0,3.0,1021.0,87.0,4.0,0.0,5,20,2,2019,5_20_2_2019
0,41.3,0.0,75.2,0,15.0,1018.0,71.0,2.0,0.0,5,20,4,2019,5_20_4_2019
0,41.3,0.0,75.2,0,15.0,1018.0,71.0,2.0,0.0,5,20,4,2019,5_20_4_2019
0,42.0,0.0,79.7,0,16.0,1013.0,100.0,0.0,4.0,5,20,9,2019,5_20_9_2019
0,42.0,0.0,79.7,0,16.0,1013.0,100.0,0.0,3.0,5,20,9,2019,5_20_9_2019
0,43.8,0.8,80.9,0,17.0,1017.0,68.0,1.0,0.0,5,21,10,2018,5_21_10_2018
0,43.8,0.8,80.9,0,17.0,1017.0,68.0,1.0,0.0,5,21,10,2018,5_21_10_2018
0,41.9,0.0,76.8,0,5.0,1024.0,93.0,3.0,0.0,5,21,1,2019,5_21_1_2019
0,41.9,0.0,76.8,0,5.0,1024.0,93.0,3.0,0.0,5,21,1,2019,5_21_1_2019
0,37.3,0.0,88.3,0,7.0,1022.0,81.0,4.0,0.0,5,21,2,2019,5_21_2_2019
0,37.3,0.0,88.3,0,7.0,1022.0,81.0,4.0,0.0,5,21,2,2019,5_21_2_2019
1,46.8,1.2,72.6,0,14.0,1013.0,76.0,1.0,0.0,5,21,4,2019,5_21_4_2019
1,46.8,1.2,72.6,0,14.0,1013.0,76.0,1.0,0.0,5,21,4,2019,5_21_4_2019
0,41.8,0.0,83.0,0,10.0,1015.0,82.0,1.0,3.0,5,21,5,2019,5_21_5_2019
0,41.8,0.0,83.0,0,10.0,1015.0,82.0,1.0,2.0,5,21,5,2019,5_21_5_2019
0,39.6,1.5,65.5,0,15.0,1017.0,93.0,1.0,3.0,5,21,6,2019,5_21_6_2019
0,39.6,1.5,65.5,0,15.0,1017.0,93.0,1.0,3.0,5,21,6,2019,5_21_6_2019
0,44.8,0.0,90.3,0,16.0,1020.0,93.0,1.0,4.0,5,21,9,2018,5_21_9_2018
0,44.8,0.0,90.3,0,16.0,1020.0,93.0,1.0,0.0,5,21,9,2018,5_21_9_2018
0,42.8,1.7,86.2,0,14.0,1020.0,93.0,0.0,0.0,5,22,10,2018,5_22_10_2018
0,42.8,1.7,86.2,0,14.0,1020.0,93.0,0.0,0.0,5,22,10,2018,5_22_10_2018
0,42.3,0.0,75.4,0,5.0,1023.0,93.0,0.0,0.0,5,22,1,2019,5_22_1_2019
0,42.3,0.0,75.4,0,5.0,1023.0,93.0,0.0,3.0,5,22,1,2019,5_22_1_2019
0,40.0,2.1,80.2,0,10.0,1026.0,71.0,4.0,0.0,5,22,2,2019,5_22_2_2019
0,40.0,2.1,80.2,0,10.0,1026.0,71.0,4.0,3.0,5,22,2,2019,5_22_2_2019
0,41.6,0.0,76.1,0,11.0,1004.0,87.0,3.0,0.0,5,22,4,2019,5_22_4_2019
0,41.6,0.0,76.1,0,11.0,1004.0,87.0,3.0,0.0,5,22,4,2019,5_22_4_2019
0,40.2,0.0,68.0,0,13.0,1015.0,100.0,2.0,2.0,5,22,6,2019,5_22_6_2019
0,40.2,0.0,68.0,0,13.0,1015.0,100.0,2.0,2.0,5,22,6,2019,5_22_6_2019
0,37.4,2.9,65.5,0,15.0,1012.0,100.0,3.0,3.0,5,22,9,2019,5_22_9_2019
0,37.4,2.9,65.5,0,15.0,1012.0,100.0,3.0,3.0,5,22,9,2019,5_22_9_2019
0,41.7,4.5,91.7,0,15.0,1022.0,39.0,7.0,0.0,5,23,10,2018,5_23_10_2018
0,41.7,4.5,91.7,0,15.0,1022.0,39.0,7.0,0.0,5,23,10,2018,5_23_10_2018
0,38.2,0.0,74.3,0,9.0,1013.0,100.0,3.0,3.0,5,23,11,2018,5_23_11_2018
0,38.2,0.0,74.3,0,9.0,1013.0,100.0,3.0,3.0,5,23,11,2018,5_23_11_2018
2,41.7,7.5,90.5,0,11.0,1029.0,71.0,3.0,0.0,5,23,2,2019,5_23_2_2019
2,41.7,7.5,90.5,0,11.0,1029.0,71.0,3.0,0.0,5,23,2,2019,5_23_2_2019
0,38.5,2.5,91.5,0,13.0,1020.0,100.0,2.0,2.0,5,23,9,2019,5_23_9_2019
0,38.5,2.5,91.5,0,13.0,1020.0,100.0,2.0,2.0,5,23,9,2019,5_23_9_2019
0,45.6,3.6,86.2,0,13.0,1025.0,52.0,4.0,0.0,5,24,10,2018,5_24_10_2018
0,45.6,3.6,86.2,0,13.0,1025.0,52.0,4.0,0.0,5,24,10,2018,5_24_10_2018
0,41.5,0.0,88.9,0,9.0,1027.0,71.0,5.0,0.0,5,24,2,2019,5_24_2_2019
0,41.5,0.0,88.9,0,9.0,1027.0,71.0,5.0,0.0,5,24,2,2019,5_24_2_2019
0,40.9,0.0,89.3,0,15.0,1021.0,100.0,0.0,0.0,5,24,9,2018,5_24_9_2018
0,40.9,0.0,89.3,0,15.0,1021.0,100.0,0.0,0.0,5,24,9,2018,5_24_9_2018
0,38.4,6.5,91.7,0,9.0,1019.0,81.0,2.0,0.0,5,25,10,2018,5_25_10_2018
0,38.4,6.5,91.7,0,9.0,1019.0,81.0,2.0,0.0,5,25,10,2018,5_25_10_2018
0,42.0,0.0,76.8,0,11.0,1010.0,93.0,1.0,1.0,5,25,11,2018,5_25_11_2018
0,42.0,0.0,76.8,0,11.0,1010.0,93.0,1.0,2.0,5,25,11,2018,5_25_11_2018
1,45.3,13.9,81.3,0,14.0,1015.0,100.0,1.0,3.0,5,25,8,2019,5_25_8_2019
1,45.3,13.9,81.3,0,14.0,1015.0,100.0,1.0,2.0,5,25,8,2019,5_25_8_2019
0,47.2,0.0,86.0,0,18.0,1018.0,38.0,7.0,0.0,5,25,9,2018,5_25_9_2018
